16 22106 83718
10 7763 513.500000 539.780000
0 7764 -540.150000 288.850000
4 7764 -60.250000 -38.299990
5 7764 -152.870000 -371.680000
11 7764 -338.570000 -450.330000
13 7764 -246.590000 -36.909970
14 7764 -233.740000 -468.370000
0 7765 531.700000 288.440000
2 7765 344.990000 190.570000
9 7765 152.530000 252.870000
10 7765 500.150000 537.390000
0 7766 531.700000 288.440000
2 7766 344.990000 190.570000
9 7766 152.530000 252.870000
0 7767 873.939900 288.570000
2 7767 735.740000 373.810000
3 7767 574.830000 53.060000
7 7767 675.689900 505.240000
0 7768 -385.690000 286.360000
5 7768 2.929993 -379.270000
7 7768 -585.250000 300.300000
8 7768 -467.760000 -22.010010
10 7768 -583.570000 443.080000
11 7768 -200.210000 -455.680000
13 7768 -120.120000 -33.320010
14 7768 -77.340030 -472.280000
15 7768 -587.520000 476.470000
0 7769 -539.360000 283.940000
5 7769 -155.830000 -378.100000
7 7769 -747.270000 277.740000
10 7769 -773.870000 426.380000
11 7769 -338.300000 -454.800000
15 7769 -803.650000 453.060000
0 7770 603.350000 281.440000
3 7770 327.439900 -59.640010
7 7770 416.890000 452.480000
9 7770 258.900000 318.020000
10 7770 584.910000 537.940000
0 7771 762.460000 281.230000
2 7771 633.560100 326.600000
3 7771 482.360000 7.210022
6 7771 574.189900 500.000000
8 7771 583.480000 236.060000
12 7771 653.310100 512.550000
0 7772 514.620000 281.050000
8 7772 334.650000 123.780000
10 7772 481.060100 526.970000
0 7773 -387.350000 280.660000
7 7773 -586.270000 294.170000
10 7773 -584.920000 436.390000
15 7773 -588.950000 468.290000
0 7774 -382.730000 279.800000
5 7774 4.700012 -387.010000
8 7774 -465.050000 -29.100010
10 7774 -579.100000 435.760000
0 7775 228.030000 279.160000
6 7775 -126.100000 308.690000
0 7776 775.230000 279.430000
3 7776 494.040000 10.440000
0 7777 -519.680000 272.940000
7 7777 -724.680000 267.940000
13 7777 -230.170000 -50.640010
14 7777 -215.250000 -487.250000
0 7778 674.600000 269.750000
8 7778 511.310100 199.550000
9 7778 325.780000 335.590000
0 7779 669.350000 268.180000
2 7779 542.740000 276.280000
3 7779 397.660000 -43.200010
6 7779 469.660000 456.760000
8 7779 506.600000 196.780000
9 7779 321.960000 332.990000
10 7779 665.730000 528.370000
12 7779 551.689900 466.030000
13 7779 859.330000 44.780030
0 7780 93.630000 266.920000
7 7780 -94.280030 348.790000
11 7780 239.840000 -473.800000
0 7781 630.260000 266.960000
7 7781 445.750000 443.360000
10 7781 618.930100 522.510000
0 7782 630.260000 266.960000
2 7782 502.590000 258.670000
6 7782 423.070000 442.830000
7 7782 445.750000 443.360000
9 7782 287.750000 316.810000
10 7782 618.930100 522.510000
0 7783 630.260000 266.960000
6 7783 423.070000 442.830000
7 7783 445.750000 443.360000
9 7783 287.750000 316.810000
10 7783 618.930100 522.510000
11 7783 751.830000 -452.930000
0 7784 80.950010 264.640000
5 7784 517.560100 -402.420000
7 7784 -106.890000 344.870000
9 7784 -250.380000 103.350000
12 7784 -146.010000 265.700000
13 7784 285.290000 -25.039980
14 7784 431.460000 -484.910000
0 7785 603.540000 264.160000
7 7785 419.110000 436.160000
8 7785 449.670000 171.890000
9 7785 263.540000 302.960000
0 7786 -178.140000 262.100000
7 7786 -366.750000 304.890000
11 7786 -12.560000 -482.570000
15 7786 -296.410000 469.960000
0 7787 577.980000 262.080000
2 7787 447.310100 230.770000
3 7787 308.000000 -89.760010
0 7788 577.980000 262.080000
3 7788 308.000000 -89.760010
6 7788 362.040000 419.690000
8 7788 429.200000 162.040000
9 7788 242.830000 291.560000
12 7788 449.660000 427.690000
0 7789 -420.450000 261.700000
7 7789 -617.820000 269.210000
0 7790 759.569900 261.090000
2 7790 636.510000 306.470000
3 7790 486.210000 -11.950010
7 7790 571.590000 460.220000
8 7790 585.480000 220.080000
9 7790 399.319900 362.230000
10 7790 773.640000 530.380000
12 7790 657.640000 496.850000
0 7791 -522.040000 260.170000
5 7791 -137.230000 -404.120000
10 7791 -748.390000 399.210000
0 7792 631.050000 255.480000
2 7792 506.640000 247.640000
6 7792 426.730000 430.590000
7 7792 447.470000 432.590000
8 7792 476.550000 174.270000
9 7792 291.120000 307.850000
12 7792 510.410000 439.210000
15 7792 822.150000 582.670000
0 7793 -501.460000 254.840000
7 7793 -701.740000 251.990000
0 7794 756.620000 254.950000
2 7794 635.140000 299.960000
3 7794 485.439900 -18.000000
6 7794 574.430100 470.390000
7 7794 569.580000 454.010000
8 7794 584.270000 214.090000
9 7794 398.080000 355.770000
10 7794 770.290000 522.990000
0 7795 230.930100 253.780000
6 7795 -105.240000 281.520000
0 7796 -201.830000 249.860000
7 7796 -387.560000 288.970000
10 7796 -357.140000 415.860000
11 7796 -34.890010 -493.240000
13 7796 42.560000 -55.659970
14 7796 124.140000 -511.290000
0 7797 -498.490000 249.390000
7 7797 -698.180000 246.130000
11 7797 -305.350000 -487.730000
0 7798 -498.490000 249.390000
7 7798 -698.180000 246.130000
0 7799 -407.730000 248.370000
7 7799 -602.760000 257.050000
8 7799 -487.650000 -64.810000
14 7799 -105.740000 -515.900000
0 7800 64.669980 247.110000
6 7800 -296.050000 227.100000
0 7801 -25.080020 243.280000
3 7801 -361.870000 -327.550000
8 7801 -122.210000 -10.329990
9 7801 -334.960000 69.840030
0 7802 -25.080020 243.280000
4 7802 -132.740000 -335.210000
9 7802 -334.960000 69.840030
14 7802 320.810100 -511.040000
0 7803 -164.000000 238.370000
7 7803 -346.760000 284.140000
8 7803 -246.350000 -34.070010
11 7803 -1.320007 -503.530000
13 7803 77.929990 -62.280030
14 7803 168.670000 -522.000000
15 7803 -274.020000 439.010000
0 7804 873.220000 235.520000
3 7804 591.840000 12.080020
7 7804 682.450000 455.760000
12 7804 787.100000 503.430000
0 7805 7.070007 222.620000
6 7805 -348.380000 183.210000
0 7806 -1.380005 220.380000
6 7806 -357.130000 178.120000
0 7807 57.810000 217.950000
4 7807 -155.820000 -391.770000
6 7807 -283.020000 192.860000
11 7807 206.050000 -522.380000
0 7808 646.060100 217.770000
2 7808 532.180100 218.400000
3 7808 390.140000 -98.239990
7 7808 467.100000 398.270000
8 7808 497.430100 149.460000
9 7808 313.880000 283.910000
10 7808 640.240000 464.750000
12 7808 537.150000 403.870000
15 7808 847.730000 531.930000
0 7809 -34.390010 214.930000
5 7809 403.040000 -458.130000
7 7809 -209.950000 281.780000
10 7809 -154.970000 391.970000
12 7809 -257.400000 189.740000
13 7809 197.850000 -72.750000
14 7809 319.920000 -542.790000
0 7810 647.670000 211.220000
2 7810 535.840000 213.120000
9 7810 317.340000 279.400000
13 7810 844.700000 -5.950012
15 7810 851.150000 522.280000
0 7811 -11.739990 209.570000
5 7811 430.920000 -464.120000
6 7811 -362.310000 162.970000
0 7812 -11.739990 209.570000
6 7812 -362.310000 162.970000
0 7813 -16.929990 208.510000
6 7813 -367.650000 160.060000
0 7814 593.620000 201.940000
2 7814 479.560100 179.110000
3 7814 341.010000 -137.590000
6 7814 394.390000 358.850000
7 7814 417.770000 373.790000
8 7814 453.710000 119.080000
9 7814 270.120000 248.620000
10 7814 579.530000 441.400000
11 7814 731.210000 -522.130000
12 7814 479.930100 367.640000
13 7814 791.200000 -21.010010
15 7814 775.270000 500.830000
0 7815 593.620000 201.940000
2 7815 479.560100 179.110000
3 7815 341.010000 -137.590000
6 7815 394.390000 358.850000
7 7815 417.770000 373.790000
8 7815 453.710000 119.080000
9 7815 270.120000 248.620000
10 7815 579.530000 441.400000
11 7815 731.210000 -522.130000
12 7815 479.930100 367.640000
13 7815 791.200000 -21.010010
0 7816 622.680100 197.790000
2 7816 512.540000 188.450000
3 7816 371.980000 -126.980000
6 7816 430.980000 364.690000
7 7816 446.970000 375.280000
8 7816 480.819900 125.640000
9 7816 297.189900 258.280000
10 7816 613.920000 439.360000
12 7816 514.740000 373.530000
13 7816 820.780000 -20.620000
15 7816 816.160000 500.480000
0 7817 144.439900 195.280000
10 7817 54.900020 384.910000
13 7817 447.810100 -52.489990
14 7817 640.210000 -530.180100
15 7817 140.270000 425.090000
0 7818 602.450000 194.850000
3 7818 352.610000 -139.810000
6 7818 407.560000 354.120000
7 7818 427.840000 368.690000
8 7818 463.430100 116.560000
9 7818 280.430100 246.730000
10 7818 591.230000 433.380000
12 7818 492.610000 363.060000
15 7818 788.840000 492.200000
0 7819 867.990000 189.140000
2 7819 759.939900 284.870000
3 7819 601.790000 -28.289980
7 7819 682.930100 410.440000
9 7819 502.939900 346.480000
0 7820 621.100000 185.650000
2 7820 513.819900 175.990000
3 7820 374.160000 -139.210000
6 7820 432.250000 351.030000
8 7820 481.870000 115.550000
9 7820 299.280000 247.460000
10 7820 613.370000 424.310000
12 7820 516.090000 360.080000
13 7820 820.970000 -31.770020
15 7820 815.600000 482.730000
0 7821 831.860000 182.250000
2 7821 728.200000 267.060000
3 7821 574.220000 -45.159970
0 7822 -321.420000 180.600000
7 7822 -495.590000 204.430000
13 7822 -47.260010 -120.520000
0 7823 715.170000 179.030000
7 7823 540.490000 374.250000
10 7823 726.300000 426.480000
0 7824 -44.109990 178.640000
5 7824 404.090000 -499.069900
8 7824 -109.520000 -54.420010
9 7824 -310.550000 27.239990
10 7824 -163.400000 347.090000
13 7824 198.720000 -104.190000
14 7824 320.920000 -583.920000
0 7825 -44.109990 178.640000
5 7825 404.090000 -499.069900
9 7825 -310.550000 27.239990
10 7825 -163.400000 347.090000
13 7825 198.720000 -104.190000
14 7825 320.920000 -583.920000
0 7826 721.830000 174.170000
7 7826 547.540000 371.040000
10 7826 733.710000 422.100000
0 7827 -86.409970 172.740000
7 7827 -251.890000 233.550000
0 7828 -103.940000 171.950000
7 7828 -269.100000 229.970000
0 7829 202.150000 168.980000
2 7829 234.120000 176.540000
10 7829 124.630000 359.340000
15 7829 222.830000 397.100000
0 7830 420.010000 168.880000
7 7830 241.500000 303.760000
10 7830 378.740000 383.470000
0 7831 526.910000 168.380000
7 7831 355.720000 328.190000
10 7831 503.630000 394.050000
15 7831 686.130000 443.100000
0 7832 819.000000 168.580000
2 7832 719.760000 247.090000
7 7832 640.230000 382.580000
0 7833 819.000000 168.580000
2 7833 719.760000 247.090000
3 7833 567.870000 -64.580020
7 7833 640.230000 382.580000
0 7834 -231.660000 165.920000
7 7834 -398.700000 204.110000
13 7834 36.549990 -127.160000
15 7834 -357.480000 330.010000
0 7835 882.020000 164.620000
2 7835 779.710000 269.040000
3 7835 622.590000 -42.640010
7 7835 699.460000 389.580000
9 7835 520.170000 333.160000
12 7835 814.430100 430.060000
0 7836 822.810100 163.980000
9 7836 475.040000 311.910000
0 7837 737.520000 163.370000
7 7837 564.350000 363.430000
10 7837 753.420000 410.760000
0 7838 -108.680000 163.200000
5 7838 335.860000 -516.760000
13 7838 146.110000 -121.740000
0 7839 -108.680000 163.200000
5 7839 335.860000 -516.760000
7 7839 -271.970000 221.280000
8 7839 -159.710000 -74.859990
9 7839 -361.270000 3.169983
13 7839 146.110000 -121.740000
0 7840 709.130000 161.490000
2 7840 613.450000 191.650000
3 7840 469.689900 -120.580000
6 7840 543.790000 356.180000
7 7840 536.410000 355.950000
8 7840 564.819900 127.200000
9 7840 383.080000 265.530000
10 7840 719.450000 404.210000
12 7840 623.700000 367.100000
0 7841 671.400000 159.450000
6 7841 500.170000 339.690000
7 7841 500.140000 347.110000
8 7841 533.310100 111.610000
9 7841 351.620000 247.400000
13 7841 874.930100 -47.859990
0 7842 644.530000 157.460000
3 7842 406.710000 -154.030000
6 7842 467.900000 327.930000
7 7842 473.900000 340.340000
8 7842 508.870000 100.870000
9 7842 327.410000 234.400000
10 7842 643.330000 393.730000
12 7842 550.330000 337.610000
13 7842 848.140000 -52.799990
15 7842 851.830000 446.010000
0 7843 211.100000 155.990000
7 7843 85.840030 292.410000
0 7844 -174.310000 155.560000
5 7844 261.350000 -524.890000
7 7844 -337.740000 204.020000
0 7845 -113.870000 155.770000
2 7845 -277.620000 -80.570010
5 7845 332.280000 -525.310100
7 7845 -276.140000 213.630000
8 7845 -162.250000 -80.599980
13 7845 143.040000 -127.760000
0 7846 -121.670000 153.170000
7 7846 -283.160000 209.580000
8 7846 -168.450000 -83.219970
13 7846 137.250000 -130.430000
0 7847 705.840000 151.000000
2 7847 613.160000 181.300000
3 7847 469.920000 -130.070000
6 7847 541.700000 343.030000
7 7847 534.410000 345.420000
8 7847 564.040000 116.930000
9 7847 381.990000 255.050000
10 7847 716.790000 392.320000
12 7847 621.189900 353.400000
0 7848 734.150000 150.910000
2 7848 641.730000 194.020000
3 7848 496.780000 -117.320000
6 7848 575.360000 352.690000
7 7848 561.870000 350.460000
8 7848 588.610000 126.690000
9 7848 406.819900 266.770000
10 7848 750.260000 395.860000
12 7848 654.230000 363.640000
0 7849 -115.250000 150.250000
9 7849 -359.710000 -6.250000
0 7850 -115.250000 150.250000
7 7850 -276.580000 208.010000
9 7850 -359.710000 -6.250000
13 7850 143.600000 -132.570000
0 7851 -217.770000 149.850000
7 7851 -380.510000 191.090000
13 7851 53.049990 -139.430000
0 7852 701.080000 148.200000
2 7852 608.430100 176.110000
6 7852 536.950000 338.140000
7 7852 530.189900 341.890000
8 7852 559.850000 112.930000
10 7852 710.740000 388.740000
12 7852 616.910000 348.230000
0 7853 -279.360000 145.820000
10 7853 -437.160000 284.220000
13 7853 -0.929993 -147.370000
0 7854 833.760000 145.330000
2 7854 741.350000 231.000000
3 7854 588.130000 -78.000000
7 7854 657.020000 363.230000
9 7854 488.470000 301.470000
0 7855 712.740000 144.610000
3 7855 478.240000 -132.780000
7 7855 541.950000 340.190000
8 7855 571.150000 113.570000
12 7855 631.410000 347.650000
0 7856 806.620000 143.660000
2 7856 715.150000 218.920000
3 7856 564.980000 -91.310000
7 7856 631.840000 356.810000
0 7857 662.450000 143.340000
3 7857 429.530000 -157.300000
6 7857 493.450000 319.930000
7 7857 493.400000 330.190000
9 7857 346.880000 231.360000
10 7857 665.939900 379.450000
12 7857 574.790000 329.870000
0 7858 744.960000 142.060000
2 7858 655.330000 190.630000
9 7858 417.720000 265.430000
10 7858 763.730000 386.300000
12 7858 668.370000 360.810000
0 7859 -210.500000 140.260000
3 7859 -502.120000 -445.439900
7 7859 -371.210000 182.810000
8 7859 -246.730000 -106.730000
10 7859 -354.850000 284.970000
15 7859 -325.290000 297.270000
0 7860 4.450012 139.740000
10 7860 -103.990000 304.740000
13 7860 345.400000 -106.690000
0 7861 4.450012 139.740000
7 7861 -112.710000 248.180000
0 7862 713.380000 139.760000
2 7862 623.439900 173.590000
6 7862 553.840000 333.020000
7 7862 543.500000 335.960000
8 7862 572.630000 110.270000
9 7862 391.990000 248.890000
10 7862 726.210000 380.300000
12 7862 633.569900 343.430000
0 7863 -117.370000 139.570000
5 7863 332.840000 -543.140000
8 7863 -158.070000 -91.599980
9 7863 -354.870000 -13.060000
0 7864 -117.370000 139.570000
5 7864 332.840000 -543.140000
6 7864 -443.890000 51.640010
8 7864 -158.070000 -91.599980
9 7864 -354.870000 -13.060000
0 7865 743.200000 138.130000
2 7865 654.540000 185.690000
7 7865 572.030000 339.640000
9 7865 417.819900 260.300000
10 7865 762.170000 381.930000
0 7866 15.750000 138.140000
6 7866 -91.850010 169.150000
15 7866 -30.440000 328.020000
0 7867 759.390000 137.860000
2 7867 671.000000 193.320000
3 7867 524.260000 -117.230000
7 7867 587.810100 342.510000
9 7867 431.130000 266.940000
10 7867 782.200000 383.050000
12 7867 686.600000 358.760000
0 7868 -463.970000 137.300000
13 7868 -167.220000 -165.130000
0 7869 728.689900 136.660000
2 7869 641.410000 178.860000
3 7869 497.050000 -131.620000
6 7869 572.580000 334.730000
7 7869 558.530000 335.890000
8 7869 586.960000 113.340000
9 7869 406.069900 253.320000
10 7869 745.010000 378.810000
12 7869 651.590000 345.440000
0 7870 790.660000 135.730000
7 7870 617.920000 346.360000
10 7870 818.500000 384.000000
0 7871 680.930100 134.390000
3 7871 450.580000 -157.390000
6 7871 517.770000 316.080000
7 7871 512.740000 324.940000
8 7871 546.410000 95.390010
9 7871 365.480000 231.490000
10 7871 688.140000 370.470000
0 7872 717.390000 133.500000
2 7872 629.770000 169.600000
3 7872 486.500000 -141.250000
6 7872 560.560100 327.670000
7 7872 548.090000 330.620000
8 7872 578.110000 106.380000
9 7872 397.280000 245.760000
10 7872 731.530000 373.590000
12 7872 640.000000 337.900000
0 7873 717.390000 133.500000
2 7873 629.770000 169.600000
3 7873 486.500000 -141.250000
6 7873 560.560100 327.670000
7 7873 548.090000 330.620000
8 7873 578.110000 106.380000
9 7873 397.280000 245.760000
10 7873 731.530000 373.590000
12 7873 640.000000 337.900000
0 7874 741.030000 132.360000
2 7874 654.010000 179.510000
3 7874 509.080000 -130.730000
7 7874 570.730000 334.250000
8 7874 598.400000 114.200000
9 7874 417.400000 254.990000
12 7874 666.800000 346.130000
0 7875 -214.550000 131.520000
10 7875 -358.160000 274.310000
13 7875 60.979980 -154.530000
0 7876 -222.840000 130.810000
7 7876 -380.760000 171.870000
8 7876 -253.770000 -115.500000
10 7876 -367.520000 272.950000
13 7876 53.560000 -155.770000
15 7876 -339.990000 283.450000
0 7877 -11.870000 128.780000
7 7877 -126.330000 234.490000
10 7877 -121.610000 289.710000
12 7877 -92.229980 202.760000
13 7877 333.069900 -117.310000
15 7877 -66.929990 310.870000
0 7878 755.520000 126.220000
7 7878 585.620000 330.740000
10 7878 778.630000 367.460000
0 7879 755.520000 126.220000
2 7879 670.290000 180.160000
7 7879 585.620000 330.740000
9 7879 429.840000 258.080000
0 7880 714.830000 125.600000
2 7880 629.490000 160.880000
3 7880 486.470000 -149.260000
6 7880 559.610000 318.760000
7 7880 546.590000 322.830000
8 7880 577.439900 99.620000
9 7880 397.110000 238.560000
10 7880 728.850000 363.840000
12 7880 638.870000 329.230000
0 7881 714.830000 125.600000
2 7881 629.490000 160.880000
3 7881 486.470000 -149.260000
7 7881 546.590000 322.830000
8 7881 577.439900 99.620000
9 7881 397.110000 238.560000
10 7881 728.850000 363.840000
0 7882 863.050000 125.330000
2 7882 774.000000 225.990000
3 7882 619.890000 -82.750000
7 7882 686.970000 349.400000
9 7882 516.060100 297.460000
12 7882 803.730000 382.080000
0 7883 775.080000 124.790000
7 7883 604.420000 333.130000
9 7883 447.900000 262.790000
12 7883 707.230000 349.940000
0 7884 -468.710000 124.610000
4 7884 -156.930000 -64.310000
7 7884 -638.260000 125.340000
10 7884 -662.050000 240.290000
13 7884 -167.090000 -176.610000
0 7885 753.460000 122.320000
2 7885 669.220000 175.600000
3 7885 523.830000 -133.930000
7 7885 583.930100 326.970000
9 7885 430.380000 252.230000
10 7885 775.180100 364.130000
12 7885 683.470000 339.660000
0 7886 805.390000 120.840000
2 7886 721.680100 198.090000
3 7886 572.040000 -110.900000
7 7886 633.500000 334.690000
0 7887 805.390000 120.840000
2 7887 721.680100 198.090000
3 7887 572.040000 -110.900000
7 7887 633.500000 334.690000
0 7888 749.720000 120.210000
3 7888 521.280000 -137.610000
7 7888 580.950000 324.060000
10 7888 770.810100 361.190000
0 7889 749.720000 120.210000
